predicted distance,tag transx,tag transy,tag transz,tag rotx,tag roty,tag rotz,tag rotw,home transx,home transy,home transz,home rotx,home roty,home rotz,home rotw


1.1619999408721924,-0.6759609032112661,0.624526826911818,0.7728322205423949,-0.005677968466572752,-0.0062641024917151015,0.0068077182947372415,0.9999410865974482,-1.8857252664634072,0.6323333557073905,0.8495746708087095,-0.0005591465556902794,-0.001857181893938558,-0.009094675738333023,0.9999567616170995
1.0820000171661377,-0.6759798311487754,0.6246928078329085,0.7728194135627366,-0.0057855666475560685,-0.006510819607503952,0.006972374175777738,0.9999377592855258,-1.885753980810247,0.6323154578611385,0.8495580433619051,-0.00042855468295224856,-0.0019409106842249123,-0.009145226759691302,0.999956206058102
1.1660000085830688,-0.6759337919539125,0.6250704043400481,0.7728908005370291,-0.005843001413632739,-0.006766330183940309,0.007234079951176274,0.9999338699121968,-1.8857159094007259,0.6323383356898045,0.8495970202642813,-0.0005149903883918751,-0.0018064089823680738,-0.009072594590899118,0.9999570789283295
1.0820000171661377,-0.6759663084222578,0.6249819228136071,0.7728338634080549,-0.005846416623362145,-0.006589932587731975,0.0070820052109893524,0.9999361166611328,-1.8857214329856145,0.632314067182243,0.8495796316774795,-0.0003938931835790332,-0.0018335692930616882,-0.009168911602058282,0.9999562060069637
1.1430000066757202,-0.675973438151475,0.6246693032854743,0.7728378081012723,-0.005793313143512483,-0.006426731988100572,0.006854529654500472,0.9999390731749559,-1.8857346766171728,0.6323543603712328,0.8495719610438179,-0.0006635606463311016,-0.001912513675839368,-0.009107068790511565,0.9999564806914115
1.1480000019073486,-0.6759559453491782,0.6246103805451279,0.7728322695853983,-0.0057676018982056945,-0.006507977489652212,0.0069087401340727625,0.9999383232515383,-1.8857144905214323,0.632349207686472,0.8495392595129189,-0.0007261268203423043,-0.001666511389861802,-0.009072924340437043,0.9999571878453302
1.184999942779541,-0.6759367227093864,0.6248940075428387,0.7728244920177612,-0.005514040170069174,-0.006463481311491875,0.007030944041457186,0.9999391904492116,-1.885713610806024,0.6323177729983739,0.8495854927511072,-0.0004272286916030994,-0.0018512140613090222,-0.009105631295665757,0.9999567380446274
1.11899995803833,-0.6759706900807289,0.6250295460730245,0.7727885333619546,-0.0057954883152034585,-0.006610418968150347,0.0071306879327308085,0.9999359319305712,-1.8857538696358846,0.6323118069341562,0.8495471665395358,-0.000421595949900239,-0.0018640148422691249,-0.009140734401766286,0.9999563963894221
1.1759999990463257,-0.6759682848476419,0.624846446662247,0.7728441095601266,-0.005863689767644011,-0.006601186428296694,0.007037025674784064,0.9999362588433826,-1.8857099345993114,0.6323142252312103,0.8495714638011524,-0.0004380769686311518,-0.0018537177988154389,-0.009196268214213599,0.9999558992624745
1.128999948501587,-0.6759745542026628,0.6246020326779514,0.7728354635608857,-0.005612209987413488,-0.0062980784138421285,0.006812268668846156,0.999941213423536,-1.8857415108880162,0.6323335436386502,0.8496012093974457,-0.0004427068527240532,-0.0018602964246196788,-0.009053739596321716,0.9999571856370537
