predicted distance,tag transx,tag transy,tag transz,tag rotx,tag roty,tag rotz,tag rotw,home transx,home transy,home transz,home rotx,home roty,home rotz,home rotw


3.062000036239624,1.2183892921223833,0.6182146625410924,0.7475535084668065,0.007496391487254973,-0.000613306033122309,-0.0019232776171184583,0.9999698640327053,-1.8856024422793158,0.6316634078112374,0.8493621749922242,0.0019186192286085367,0.00037167898058036925,-0.01175255070737543,0.9999290266348215
3.0759999752044678,1.2183082596082389,0.6217903639143635,0.7477019307712252,0.005011721870466691,-0.0026817769362557672,-0.0009477493676413176,0.999983396105902,-1.8855796100826583,0.6316514841275992,0.8493779868736832,0.0018269435455923553,0.00048656208727214514,-0.011906249497847698,0.9999273307383449
3.1089999675750732,1.2182371451332554,0.6216745297142464,0.747719817271079,0.004779068649280139,-0.0022536597591098664,-0.0011318387118944356,0.9999854001242547,-1.885613471701112,0.6316340126592347,0.8493951918306702,0.0018589897422775935,0.00019764860333167659,-0.011766071947179551,0.9999290298031663
3.0899999141693115,1.218254396502275,0.6186331647941952,0.7477081441623112,0.007503298159858119,-0.0017068578104957298,-0.0021287339986379356,0.999968127314417,-1.8856216225114688,0.6316441562757744,0.8494157509306652,0.001752922308105361,0.00036934595156129356,-0.011817386496868695,0.99992856756037
3.0950000286102295,1.218163447710036,0.6144846160564814,0.747054877960943,0.008880347526543684,0.0038482760797622574,-0.006388319100036191,0.9999327575282739,-1.8855987890605652,0.6316339201247598,0.8493714211202812,0.001967050326019879,0.00047777127153905935,-0.011692659909491738,0.9999295895971215
3.118000030517578,1.2180451440488762,0.613890310418367,0.7472812336995232,0.009966998271115652,0.0032206604018979023,-0.006169391886645002,0.9999261097180072,-1.8856065089052514,0.6316489492329227,0.849387398867324,0.0018442598899608303,0.00036567359406523267,-0.011913061057882828,0.9999272693373814
3.066999912261963,1.2181123251838117,0.6159585214904932,0.7473215247894198,0.00691035538535081,0.0029178835216012657,-0.008129701744476726,0.9999388185752908,-1.8855965258986078,0.6316379671487734,0.8493895690414376,0.0019116744232336239,0.0004997794807518816,-0.011860333987741742,0.9999277114867201
3.0759999752044678,1.2182405162387169,0.6198104158810349,0.7477161377024809,0.004625138559939623,2.4519065927186765e-05,-0.0025436944750769647,0.9999860684582232,-1.8856054005723217,0.6316620717749533,0.8493733929737926,0.0016704723821754216,0.0004231059881410093,-0.011829244493343919,0.9999285471862777
3.0759999752044678,1.2182579008817003,0.6216140718505693,0.747745173013857,0.004728282088197946,-0.002216701567061112,-0.0011249046053900022,0.9999857319843547,-1.8856065759825746,0.6316292646140302,0.8493886055390814,0.0019534774429089247,0.0004500283674940854,-0.011821627078804315,0.999928112682886
3.0859999656677246,1.2182440022806886,0.6197866070555702,0.7477243132435337,0.005233914534788923,-0.000305314736212213,-0.0027231886116030864,0.9999825484303914,-1.8856919095960183,0.6317401964699,0.8493659364075568,0.0013880616044550484,9.772653908622487e-05,-0.012252692605245526,0.9999239647385331
