predicted distance,tag transx,tag transy,tag transz,tag rotx,tag roty,tag rotz,tag rotw,home transx,home transy,home transz,home rotx,home roty,home rotz,home rotw


3.1559998989105225,1.2958956836096363,0.6190958760238974,0.7463160642040427,0.0004911281916247349,0.000748246839467682,-0.0007573561081141038,0.9999993126655098,-1.8861817404604018,0.6317685737602625,0.8494939161032163,-6.254894904292458e-05,-0.002732879624330806,-0.010176975223126881,0.9999444767745336
3.118000030517578,1.2959357466576187,0.6170487621017706,0.7462408211423703,0.0037600697649195092,0.0013070100916818819,-0.001440985602413411,0.9999910385400845,-1.8858617571253649,0.6313573443486422,0.8492887462714834,0.0012489187369505255,-0.0020747448798326723,-0.011491855081052492,0.9999310340730846
3.1610000133514404,1.2960081849269625,0.6169563881518658,0.7462525149169926,0.0037838000625342342,0.0011058587021167733,-0.0012902199527723849,0.9999913975960449,-1.8858855212775365,0.6313751307637627,0.8493206887711782,0.0014002168418912003,-0.002153041696392057,-0.011374581573724151,0.9999320090377505
3.1510000228881836,1.2959742521828734,0.6183990886461014,0.7461472451575216,0.00221290815233765,0.002130071021974069,-0.0015458943213505706,0.9999940880053731,-1.8862093294417654,0.6318125082050805,0.8496282467709684,-0.00025483279609460536,-0.0012835256794315,-0.01119979611753445,0.9999364240735518
3.1559998989105225,1.2959150340507426,0.6195717296196787,0.7463148594354835,0.0011383943684315971,-4.604209866179392e-05,-0.0014795972125721726,0.9999982563637176,-1.885827710217417,0.6314018235297988,0.8493540307116132,0.0011165107642363637,-2.1485036142946717e-05,-0.012565176558401297,0.9999204314745063
3.1470000743865967,1.2958661111649155,0.6195912362784818,0.7463950210718006,0.0006918759208722344,0.0002614737804688021,-0.0024046503723811805,0.9999968352928718,-1.8861842160248592,0.6317635077363316,0.8494637149773432,0.00012551711381527276,-0.003046369878061598,-0.00988180563961637,0.9999465254668977
3.1470000743865967,1.295998310753418,0.6182865048523889,0.7460360535370982,0.0029953961817111192,0.002997667519613203,-0.001492438941701681,0.9999899070576471,-1.8858135352634224,0.6313949591337096,0.8493432918555223,0.0011785080407127138,-5.462084685577823e-05,-0.01249499598829981,0.99992123850362
3.128000020980835,1.2960692732320827,0.6173351548883188,0.7461928508636941,0.003167904188694256,0.001918080089576999,-0.0009441568768300876,0.9999926969331391,-1.885809156477795,0.6313831605898464,0.8494058641316443,0.0012973256557067365,-5.342602200125342e-05,-0.012585510447353988,0.9999199563057949
3.128000020980835,1.2960437989481364,0.617603455248175,0.746112263907798,0.00424931034731335,0.0024506417375188055,-0.0013970361337376843,0.9999869929187517,-1.885808072470298,0.6314234781238532,0.8493476494777523,0.0007896074213755712,-8.780154713050844e-05,-0.012629021702411116,0.9999199351057306
3.13700008392334,1.2958421680285084,0.619002647086701,0.7464005432767544,0.0008115854642933369,0.00020764980080882864,-0.0017049408396645194,0.9999981956920361,-1.8862086106927811,0.631773768346139,0.8495117152706797,7.364930525570447e-05,-0.0031325249628945564,-0.009959809524594663,0.9999454905430447
