predicted distance,tag transx,tag transy,tag transz,tag rotx,tag roty,tag rotz,tag rotw,home transx,home transy,home transz,home rotx,home roty,home rotz,home rotw


1.9160000085830688,0.08857363669720643,0.6221846120342697,0.7627538806340204,-0.0030114247444795877,-0.005131287675195147,0.006695698698303602,0.9999598836087097,-1.8860635853351897,0.6323466961140138,0.8489962686496868,-0.0004620408819937866,-0.000783241907262202,-0.009309123276420434,0.9999562556802986
1.9299999475479126,0.08855482234399151,0.6221481559013242,0.7626759955234621,-0.0027576457934501194,-0.004738703839115568,0.0064397640906325975,0.9999642341174309,-1.886043400298969,0.6323325259395928,0.8489644094750913,-0.000508436524010635,-0.0006630019911478715,-0.00939890295320768,0.9999554802809658
1.9299999475479126,0.08870965131689013,0.6221892545358261,0.7625788109375663,-0.003134831158580446,-0.004196568402707298,0.005757592727193143,0.9999697054277376,-1.8860372576443498,0.632351790431399,0.849011248168891,-0.0006870299409199711,-0.0006307578697557872,-0.009425097366159695,0.9999551478311457
1.9579999446868896,0.08857788814527423,0.6221918682424732,0.7627688923484753,-0.0029562254983450803,-0.005069696565536846,0.006632876014846,0.9999607811625953,-1.886015900753591,0.6323305851213546,0.8489787149706313,-0.00037945576288585156,-0.0005843434017363794,-0.009427568482766982,0.9999553167560117
1.944000005722046,0.08865975058823262,0.6220393143229429,0.7626293165678885,-0.0031718260859445197,-0.004457883550656547,0.006022969810801182,0.9999668947661156,-1.8860319928772857,0.6323588675613454,0.8490058264390431,-0.0004452239944652767,-0.0006695142150866971,-0.009326607440602819,0.999956183000015
1.8969999551773071,0.08871472370950664,0.6222233161440338,0.7626029315192718,-0.003316127393774598,-0.00463843934154239,0.005498487564199834,0.9999686269149095,-1.8860267060238658,0.6323519145792977,0.8490204528441909,-0.00034667037602637663,-0.0005957682406452879,-0.009484552752591618,0.9999547830471822
1.9299999475479126,0.08856267142418581,0.6221873139852178,0.7627005714679731,-0.002772498714910476,-0.0050017663982836885,0.006730193147429086,0.9999609992814575,-1.8860708919381852,0.632368601226647,0.8490143176872942,-0.0006582569460660244,-0.00073032988963965,-0.009462383810834507,0.9999547472804265
1.9010000228881836,0.08871274590874571,0.6222023683988408,0.7625912245463259,-0.0032793075496512203,-0.0042137154361358,0.005708506446632285,0.9999694513825744,-1.8860198096167609,0.6323859219903847,0.8489744228816117,-0.0009413170944017954,-0.00047837391860095375,-0.009530409534343745,0.9999540271305624
1.944000005722046,0.08855663069116829,0.6222029494612211,0.7626959490182057,-0.0027374768335753073,-0.004890512197564443,0.0067224793166599794,0.9999616979579109,-1.8860680219484673,0.6323650157847346,0.8490102077640788,-0.0004281752532186931,-0.0007721009747977327,-0.009374131139841342,0.9999556721132243
1.906000018119812,0.08860904957792316,0.622209491505637,0.7627455634692523,-0.0031071648772497797,-0.004791565272646615,0.006616115878414984,0.9999618059902823,-1.886003966572148,0.6323835621590108,0.8490099992111728,-0.000517019840864013,-0.0005554299987001357,-0.009504741426967446,0.9999545410059435
