predicted distance,tag transx,tag transy,tag transz,tag rotx,tag roty,tag rotz,tag rotw,home transx,home transy,home transz,home rotx,home roty,home rotz,home rotw
0.8909999728,-0.9230017432,0.6248997272,0.7753821436,-0.0002018393,-0.0027630561,-0.0009348512,0.9999957254,-1.885758769,0.6323734829,0.8496164469,-0.0006391693,-0.001939827,-0.0089920784,0.9999574846
0.9330000281,-0.9230003564,0.624853989,0.7753931787,-0.0002750016,-0.0026700632,-0.0009046034,0.9999959884,-1.8857946008,0.6323903625,0.8496420929,-0.0005846728,-0.002056756,-0.0088738326,0.9999583406
0.9049999714,-0.9229895463,0.624685899,0.7753996706,-1.13954377410828E-05,-0.0027080085,-0.0008792038,0.9999959468,-1.8857801118,0.632397216,0.8496442272,-0.0006830213,-0.0020614024,-0.0088594565,0.9999583962
0.8859999776,-0.9230059285,0.6247416862,0.7753637658,-3.28196552183707E-05,-0.0027265624,-0.000966229,0.9999958156,-1.8857859427,0.6324162088,0.8496000712,-0.0008923236,-0.0020100183,-0.0088806892,0.9999581476
0.8489999771,-0.9230301855,0.6248949326,0.7753669572,-0.0001120777,-0.0028846573,-0.0008695125,0.9999954551,-1.8858182678,0.6323801438,0.8496135769,-0.0005416558,-0.0021251618,-0.0089045274,0.999957949
0.8809999824,-0.9230092414,0.6248501983,0.7753990955,-0.0001657964,-0.0028620356,-0.0007860175,0.9999955817,-1.885791089,0.6324229946,0.8496056606,-0.0008989116,-0.0020308265,-0.0087966782,0.9999588422
0.8669999838,-0.9229948552,0.6246791806,0.7753776386,0.0001073617,-0.0028073305,-0.000847482,0.9999956946,-1.8857939602,0.6323989597,0.8496135149,-0.0006017537,-0.0020408452,-0.0087657634,0.9999593163
0.8629999757,-0.9229853545,0.6247872147,0.775390612,-0.0001859979,-0.0025859984,-0.0009269219,0.9999962094,-1.8857820999,0.6323921912,0.84963371,-0.0006673414,-0.0020019016,-0.0088554178,0.9999585635
0.8909999728,-0.9230177834,0.6248858193,0.7753826751,-0.0001891878,-0.0028305942,-0.0009325071,0.9999955412,-1.8857992505,0.6323818563,0.8496085495,-0.0006170492,-0.0020645013,-0.0088801665,0.999958249
0.8299999833,-0.9230038396,0.6248055304,0.7754092201,-0.0001929855,-0.0028199541,-0.0008810995,0.9999956171,-1.885772391,0.6323713181,0.8496061718,-0.0005799474,-0.0019861587,-0.0089155059,0.9999581154
0.8349999785,-0.9230110987,0.6246880898,0.775362857,5.63837420460535E-05,-0.0028691412,-0.0008539222,0.9999955178,-1.8857910257,0.6323770749,0.8495849552,-0.0006443962,-0.002069128,-0.0089950644,0.9999571952
0.8439999819,-0.922994437,0.6247870061,0.7753913699,-0.0002352308,-0.0026984538,-0.000882378,0.9999959422,-1.8857844614,0.6323953263,0.8496238049,-0.0007135635,-0.0019694373,-0.0088655672,0.9999585061
0.8249999881,-0.9230222164,0.624893114,0.7754188217,-0.0003343974,-0.0029430442,-0.0008452582,0.9999952561,-1.8857895409,0.63238961,0.849598605,-0.0006393392,-0.0020836106,-0.0089190846,0.999957849
0.8299999833,-0.9229861959,0.6248046965,0.7754087169,-0.0002037082,-0.002756391,-0.0008688115,0.999995803,-1.8857577451,0.6323797189,0.8496437746,-0.0005237928,-0.0019786261,-0.008872291,0.9999585457
0.9049999714,-0.9230201863,0.6247196146,0.7753613798,-0.0001505025,-0.0027605079,-0.0009474047,0.9999957297,-1.8858254354,0.6323903688,0.8496292758,-0.0005777516,-0.0021821379,-0.0088196853,0.999958558
0.8769999743,-0.9230844959,0.6247195398,0.7754901736,0.0005854724,-0.0034647696,-0.0008649797,0.9999934522,-1.8857847199,0.6324029269,0.8496073166,-0.000760473,-0.0019541539,-0.0088676073,0.9999584834
0.9100000262,-0.922992896,0.6248772119,0.7754077672,-0.000226776,-0.0028121742,-0.0008271575,0.999995678,-1.8857952171,0.6323782609,0.8496591862,-0.0004717283,-0.0020832797,-0.0088313836,0.9999587212
0.8859999776,-0.9230148637,0.6247881968,0.7754037901,-0.0001343405,-0.002904527,-0.0007552433,0.9999954876,-1.8858049765,0.6323918393,0.849606903,-0.0006670098,-0.0020590548,-0.008855847,0.9999584438
0.8669999838,-0.9230238471,0.6247338692,0.7753780257,-3.15155247459763E-05,-0.0027246904,-0.0009319846,0.9999958532,-1.8858056195,0.6323929323,0.8496077741,-0.000679304,-0.0020393979,-0.008867455,0.999958373
0.8960000277,-0.9230249979,0.6248141059,0.7753531153,-5.91251792984593E-05,-0.0028012014,-0.0009279684,0.9999956443,-1.8858230943,0.6323841954,0.849614486,-0.0005876341,-0.002161295,-0.0088470508,0.9999583557
0.9139999747,-0.9230167059,0.6248526103,0.775374637,-4.75606552241409E-05,-0.0028345785,-0.0008346806,0.9999956331,-1.8858000615,0.6323744617,0.8495949373,-0.0006142753,-0.0020634848,-0.0089049785,0.9999580321
0.8629999757,-0.922999142,0.624768994,0.77537489,7.50354511801817E-06,-0.0027999687,-0.0007889993,0.9999957688,-1.8857742846,0.6323808276,0.8495937728,-0.0006553275,-0.0019367047,-0.008966073,0.9999577137
0.8349999785,-0.9229921211,0.6247592819,0.7753898668,-2.36772867262227E-05,-0.0025790062,-0.0009746889,0.9999961991,-1.8857614289,0.6324117053,0.8496264141,-0.0007935513,-0.0019153613,-0.0088594815,0.9999586048
0.871999979,-0.9230258644,0.6248256133,0.7753552776,-9.56589243699615E-05,-0.0026561326,-0.0009216795,0.9999960432,-1.8858200808,0.6324093556,0.8496343959,-0.0006837767,-0.002182452,-0.0088049066,0.9999586206
0.8960000277,-0.923017865,0.6248607514,0.7754238631,-0.0002125196,-0.0027999629,-0.0008984202,0.9999956539,-1.8857736362,0.6323708186,0.8496336303,-0.0004856689,-0.0019950764,-0.0089560616,0.9999577855
,,,,,,,,,,,,,,
0.871999979,-0.9224699983,0.6351592328,0.7756582746,0.0031485026,-0.0050120171,0.0927401542,0.9956727527,-1.8858036498,0.632407454,0.8496138536,-0.0007186413,-0.0019892672,-0.0088566242,0.9999585424
0.9139999747,-0.9225147157,0.6357043836,0.7757364014,0.002019223,-0.0054043915,0.092580151,0.995688521,-1.8858282119,0.632383735,0.8496096914,-0.0005506791,-0.0020709283,-0.0088788334,0.9999582863
0.9049999714,-0.9224952609,0.6353829003,0.7756803191,0.0028545195,-0.0050329015,0.0925687801,0.995689481,-1.8858158193,0.6324098863,0.8496251499,-0.000736201,-0.0020287329,-0.0088596602,0.9999584235
0.8349999785,-0.9224992232,0.6349773953,0.7757069286,0.0031486538,-0.0049961095,0.0927627562,0.9956707267,-1.8857682403,0.6323748405,0.8496049656,-0.0006164727,-0.0019375318,-0.0089307831,0.9999580526
0.9100000262,-0.922502244,0.6350507928,0.7756786013,0.0030026785,-0.0049710659,0.0927713722,0.9956705002,-1.8858107486,0.6323977537,0.8496236232,-0.0006559768,-0.0020793311,-0.0088373926,0.9999585724
0.9139999747,-0.9224750962,0.6356172812,0.7757406838,0.0021524717,-0.0052168325,0.0926502623,0.9956827208,-1.8857986407,0.6323778224,0.8496310973,-0.0004743563,-0.0020207997,-0.0088834846,0.9999583867
0.8960000277,-0.9224860532,0.6354934338,0.775744504,0.0023345373,-0.0053890129,0.0926432628,0.9956820448,-1.8857694351,0.6323763874,0.8496064773,-0.000632403,-0.0019128352,-0.0089461703,0.9999579527
0.8529999852,-0.9224531635,0.6346318622,0.775428375,0.0017182254,-0.0036019845,0.091269381,0.9958182432,-1.885797224,0.6324153772,0.8496104812,-0.0008562382,-0.0019818987,-0.0088861446,0.9999581868
0.8999999762,-0.9224936083,0.6349566492,0.7756738246,0.0029562263,-0.0049456695,0.0926229416,0.9956845845,-1.8857953445,0.6324077635,0.8496237427,-0.0008002024,-0.0020033383,-0.0088506628,0.9999585052
0.9139999747,-0.9225058908,0.635463863,0.7756898932,0.0025708666,-0.005135116,0.09246507,0.9956993683,-1.8858279064,0.632389625,0.8496412774,-0.0006171469,-0.0021409215,-0.0088044617,0.9999587577
0.8769999743,-0.9225077621,0.6354957443,0.775714491,0.0026148476,-0.0052959213,0.0925278539,0.9956925791,-1.8858032039,0.6323869053,0.8496074103,-0.0006133072,-0.0020345826,-0.008914631,0.999958006
0.9330000281,-0.9224988493,0.6350180603,0.7756718451,0.0031133008,-0.0050248998,0.0927552176,0.9956713953,-1.8857801749,0.6323946143,0.8495910547,-0.0007559366,-0.0019547901,-0.0089470439,0.999957778
0.8249999881,-0.9224860626,0.6349742436,0.7756809219,0.0030932437,-0.0049712035,0.0926925827,0.9956775603,-1.8857842032,0.6323835273,0.8496323575,-0.0005659154,-0.0020431653,-0.0088649185,0.9999584584
0.9190000296,-0.9224469489,0.6353791717,0.7756393006,0.0028365161,-0.0053660097,0.092778744,0.9956682504,-1.8858234041,0.6324030386,0.8496195877,-0.0007338152,-0.0020981501,-0.0088198355,0.999958634
0.9470000267,-0.9224974545,0.6355030262,0.7757186022,0.0026381995,-0.0053460171,0.0925703928,0.9956882958,-1.8857763372,0.6323965834,0.8495897754,-0.0007760642,-0.0019280274,-0.0089518986,0.9999577711
0.9139999747,-0.9224578178,0.635024615,0.7756479884,0.0029658743,-0.0052977274,0.0928709163,0.9956596459,-1.8857975458,0.6323905483,0.8495994233,-0.0005905577,-0.0019518012,-0.008831839,0.9999589193
0.9330000281,-0.9224910598,0.6349680941,0.7756488458,0.0030707772,-0.0047780932,0.0925229172,0.9956943557,-1.8858252988,0.6323856052,0.8496307304,-0.0005265029,-0.0021573546,-0.0088834527,0.9999580756
0.8769999743,-0.9224630125,0.6353458421,0.7756668134,0.0028333504,-0.0055131602,0.0927790367,0.9956674282,-1.8858173109,0.6323818983,0.8496137939,-0.0005607125,-0.0020992645,-0.0089152015,0.999957898
0.8999999762,-0.9224354153,0.6354594663,0.7757101,0.0024654208,-0.0055535264,0.0927792374,0.9956681642,-1.8857864001,0.6323936633,0.849630007,-0.0004875286,-0.0020355329,-0.0087982387,0.9999591041
0.8629999757,-0.9224902107,0.6350898574,0.7756679884,0.0029679208,-0.004887119,0.0925604406,0.9956906509,-1.8858247674,0.632387142,0.8496181464,-0.0006078663,-0.0020375711,-0.0088395557,0.9999586697
0.8999999762,-0.9224918531,0.6347637847,0.7755021572,0.0016854519,-0.0035327477,0.0912762746,0.9958179154,-1.8858167002,0.632412461,0.8496336569,-0.0007175413,-0.0021380049,-0.0088197447,0.9999585622
0.9100000262,-0.9224570747,0.6353474327,0.7756526114,0.0029259874,-0.0053210523,0.0927908313,0.9956671063,-1.8858012148,0.6323959589,0.8496089115,-0.0007190312,-0.0019890036,-0.0089080328,0.999958086
0.8809999824,-0.9224666362,0.6354122097,0.7756625893,0.0025521602,-0.0055133112,0.0927782207,0.9956682638,-1.8858232694,0.6323868246,0.8496184805,-0.0006165213,-0.0021207336,-0.0088891583,0.9999580517
0.9049999714,-0.9224844388,0.6351011053,0.7756774951,0.0030562704,-0.0050892821,0.0927305152,0.9956735459,-1.8858163266,0.6324029363,0.8496608547,-0.0005364129,-0.0021050468,-0.0087469541,0.9999593851
0.9100000262,-0.9224937742,0.6350110156,0.7756549716,0.0032592221,-0.0050202017,0.0928442925,0.9956626499,-1.8857820619,0.63238425,0.8496215283,-0.0006637221,-0.0019424891,-0.0089164201,0.999958141
0.8579999804,-0.9225174651,0.6353984925,0.7756320101,0.0028433232,-0.0048390475,0.0928935333,0.9956602285,-1.8858138778,0.6323855097,0.8496146853,-0.0005548991,-0.0020315802,-0.0088758998,0.9999583907
0.8629999757,-0.9224915653,0.6354440161,0.7756937451,0.0028068093,-0.0052407111,0.0926046207,0.9956852118,-1.8857958576,0.6323984445,0.8496425488,-0.0006729264,-0.0020323976,-0.0088394358,0.9999586396
0.8769999743,-0.9224985598,0.6351525922,0.7756727792,0.0029324394,-0.004982424,0.0924981386,0.9956960734,-1.8857982058,0.6324165667,0.8496106071,-0.0008157581,-0.0019581212,-0.0088093865,0.9999589467
0.9380000234,-0.9224997499,0.6350102198,0.7756354873,0.0032750601,-0.0048308652,0.0925499287,0.9956909397,-1.885842143,0.6324070516,0.8496373293,-0.0006671276,-0.0021429391,-0.0087489942,0.9999592081
0.8809999824,-0.9224310488,0.6352300086,0.7756838555,0.0027921306,-0.0053325213,0.0926106634,0.9956842036,-1.8858061639,0.632403058,0.8496566845,-0.000619158,-0.0020547318,-0.0088263444,0.9999587443
0.9100000262,-0.9224409116,0.6353847195,0.7756417544,0.0027248603,-0.0053884152,0.0927966929,0.9956667685,-1.8858294773,0.632378759,0.8496210806,-0.000484822,-0.0021268881,-0.0088648487,0.999958327
0.9190000296,-0.9224718236,0.6352162777,0.7756937306,0.0030537139,-0.0050740162,0.0926667247,0.9956795706,-1.8857889797,0.6323945938,0.8496450371,-0.0005505586,-0.002036479,-0.0088674956,0.9999584577
0.8999999762,-0.9224922355,0.6350439276,0.7756443655,0.0030905271,-0.0048651845,0.0927165337,0.9956758624,-1.8858230935,0.632400521,0.8496307447,-0.000696044,-0.0021250581,-0.0088194495,0.9999586076
0.8859999776,-0.9224512007,0.6352704967,0.7756608802,0.0029238372,-0.0054084668,0.0928934708,0.9956570709,-1.8858261405,0.6323930383,0.8496332177,-0.0006156002,-0.0021349463,-0.0088721284,0.9999581733
0.9419999719,-0.9224508592,0.6353539295,0.7756236415,0.002851462,-0.0052915803,0.0928068036,0.995665991,-1.8858316535,0.6323946474,0.8496116519,-0.0006778215,-0.0020897512,-0.008800778,0.9999588591
0.8909999728,-0.9224976595,0.6351881733,0.7756765307,0.0029426048,-0.00499163,0.0926028132,0.9956862677,-1.8858128559,0.6323870275,0.8496145708,-0.0005720289,-0.0020138465,-0.0088837204,0.9999583475
0.8960000277,-0.9224515809,0.6350424042,0.775648625,0.0030063959,-0.0052649617,0.0928822256,0.9956586433,-1.8858037241,0.6324135137,0.8496128439,-0.0007844826,-0.0019954538,-0.0088027689,0.9999589562
0.9710000157,-0.9224513791,0.6352380175,0.7756361711,0.0029428739,-0.0052862375,0.092783714,0.9956679053,-1.885798939,0.6324059455,0.8496088643,-0.000777403,-0.0019679472,-0.0089118489,0.99995805
0.9419999719,-0.9224760162,0.635386227,0.7756242808,0.0027508457,-0.0051020825,0.0929537565,0.9956535546,-1.8858071966,0.6324115873,0.849614012,-0.0007642522,-0.0020239786,-0.0087965783,0.999958969
0.9139999747,-0.9224820196,0.6351835112,0.7756941187,0.0028815833,-0.0050336952,0.0925191349,0.9956940133,-1.8858094298,0.632403111,0.8496552501,-0.0005797901,-0.0021220011,-0.0087867328,0.9999589763
0.9049999714,-0.9225159675,0.6350795134,0.7756630281,0.0030916308,-0.0049436535,0.0925903184,0.9956872175,-1.8858239415,0.6323957071,0.84962416,-0.0006504539,-0.0020551706,-0.0088369071,0.9999586303
0.9190000296,-0.9225011071,0.6352780666,0.7756844503,0.0029585985,-0.0051049208,0.0927602225,0.9956709937,-1.8857979296,0.6323780705,0.8495979296,-0.0006610614,-0.0019986616,-0.0089584722,0.9999576562
0.9049999714,-0.9224584804,0.6353121383,0.7756153518,0.0029118226,-0.0051711807,0.0927226477,0.9956742895,-1.8858202206,0.6323949211,0.8496164237,-0.0006838856,-0.0021521114,-0.0088976639,0.9999578653
0.8960000277,-0.922481122,0.6352110507,0.7756660873,0.0029200155,-0.0050562769,0.0925485544,0.9956910528,-1.885793756,0.6323768893,0.8496263085,-0.0005374551,-0.001992584,-0.0089413253,0.9999578958
0.9419999719,-0.9225143433,0.6351248839,0.7756188052,0.0030020867,-0.0045295123,0.0926946224,0.9956797567,-1.8857937903,0.6323841672,0.8496255825,-0.0006182583,-0.0019807565,-0.0088982329,0.999958257
0.8960000277,-0.9224692116,0.6352872962,0.7757053843,0.002987138,-0.0052444447,0.09271174,0.9956746989,-1.8858040607,0.6323906444,0.8496621248,-0.0005870542,-0.0021497999,-0.008831019,0.9999585226
0.9419999719,-0.9224758958,0.6352740199,0.7756108522,0.0028531267,-0.0053972127,0.0927111556,0.99567433,-1.8858458962,0.6323973643,0.8496370049,-0.0005332149,-0.0022415784,-0.0088134157,0.9999585065
0.9049999714,-0.9224956365,0.6352078572,0.7756729811,0.0029153056,-0.0050121346,0.0925664533,0.9956896259,-1.8858164848,0.6323731633,0.8496213895,-0.0005868729,-0.0022170271,-0.0089547701,0.9999572753
0.8909999728,-0.9225116388,0.6351229386,0.7756566709,0.0030548696,-0.0050189914,0.0926269147,0.9956835502,-1.8858164929,0.6323851519,0.8496114354,-0.0006316612,-0.0019977777,-0.0089037895,0.9999581653
,,,,,,,,,,,,,,
0.8579999804,-0.9234691667,0.6431194229,0.7755042815,0.0008846857,-0.0027372156,0.1613096839,0.9868996458,-1.885821461,0.6323968591,0.8496384399,-0.0004681226,-0.0020762814,-0.0087553026,0.9999594065
0.7639999986,-0.9235253375,0.643224156,0.7755902915,8.70268344979293E-05,-0.0024074233,0.1611213464,0.9869316635,-1.885824694,0.63240406,0.849639727,-0.0005909087,-0.0021400025,-0.0088273075,0.9999585741
0.8629999757,-0.9235295921,0.6430481756,0.7756608004,0.0001352846,-0.0026684297,0.1609735433,0.9869551051,-1.8857476984,0.6323974351,0.8496574187,-0.0005929147,-0.0018165096,-0.0088435293,0.9999590695
0.8669999838,-0.9235437026,0.6428215692,0.7756470804,0.0001691622,-0.0027239358,0.1610529513,0.9869419935,-1.8857858374,0.6323823157,0.8496328897,-0.0005531268,-0.002058244,-0.0088607633,0.9999584714
0.8389999866,-0.9235458001,0.6429926527,0.7756087601,0.0002011952,-0.0028637272,0.1610617376,0.9869401579,-1.8857745496,0.6324037995,0.849609088,-0.0008344299,-0.001899747,-0.0088890685,0.9999583387
0.9049999714,-0.9234490274,0.6432458202,0.775400817,0.00124666,-0.0027027292,0.1614578266,0.9868751245,-1.8858432425,0.6324019475,0.8496243424,-0.0006140399,-0.0021422165,-0.0087633707,0.9999591178
0.8859999776,-0.9234363955,0.6430870682,0.7754607489,0.0010586915,-0.003139309,0.161647861,0.9868429424,-1.8857945828,0.6324193945,0.8496005543,-0.00076847,-0.0019343908,-0.0089144448,0.9999580993
0.9279999733,-0.9235316905,0.6428159089,0.775569145,0.0001239534,-0.0029897445,0.161331293,0.9868957695,-1.8858115063,0.6323731072,0.8496028474,-0.0005574044,-0.0020584643,-0.0088692487,0.9999583934
0.9139999747,-0.9233828659,0.6430677,0.7754746534,0.00109682,-0.0035703788,0.1620330066,0.98677827,-1.8857668819,0.6323723922,0.8496158188,-0.0005771677,-0.0019612119,-0.0089277432,0.9999580571
0.8349999785,-0.9234646405,0.6431494488,0.7755563215,0.000444936,-0.0031518332,0.1616534836,0.986842449,-1.8857807833,0.6324143355,0.8496529412,-0.0007290693,-0.0019792008,-0.0087920789,0.9999591245
0.8439999819,-0.9234903506,0.6429840631,0.7756221687,0.0001587202,-0.0034445378,0.1616641044,0.9868398185,-1.8857342753,0.6323865574,0.8495981044,-0.0007444955,-0.0017707388,-0.0089280864,0.9999582989
0.8629999757,-0.9235146966,0.6428098281,0.7755605008,0.0002813819,-0.0034187378,0.1615981117,0.9868506895,-1.8858227354,0.6323858411,0.8496149973,-0.000599236,-0.0021459441,-0.0088502753,0.9999583534
0.871999979,-0.9234095339,0.6430541809,0.7754103689,0.0012785084,-0.0034687206,0.1618954382,0.9868009934,-1.8858092257,0.6323696558,0.8496032346,-0.0005195693,-0.0020185077,-0.0089365023,0.9999578964
0.8579999804,-0.9233637431,0.6431602903,0.7754237874,0.0013502602,-0.0034161088,0.1619546786,0.9867913605,-1.8857653295,0.6324156349,0.8496413254,-0.0007605459,-0.0019675998,-0.0088190472,0.9999588864
0.8859999776,-0.9234892371,0.6430069155,0.7755653988,0.0003707507,-0.003244056,0.1616278722,0.9868463759,-1.8857746685,0.6323681979,0.8496296057,-0.0005814243,-0.0019657091,-0.0089024835,0.999958271
0.9190000296,-0.9234878645,0.6428209788,0.7755722262,0.0002860122,-0.0032279522,0.1614338224,0.9868782192,-1.8858049555,0.6323838213,0.8496480446,-0.0004629478,-0.0020417241,-0.0088662846,0.9999585022
0.871999979,-0.9234838306,0.6429709584,0.7755681578,0.0002355611,-0.0032432898,0.1615356983,0.9868615119,-1.8857689582,0.6324114615,0.8496324508,-0.00074834,-0.0018977528,-0.008820834,0.9999590149
0.8629999757,-0.9234002092,0.6431732018,0.7754000779,0.0013626168,-0.0034619934,0.1619665844,0.9867892295,-1.8857704574,0.6323829159,0.849592298,-0.0006774517,-0.0019077091,-0.0089717363,0.9999577039
0.8859999776,-0.9234029265,0.6430590865,0.775386863,0.0013213337,-0.0034317509,0.1619281326,0.9867957018,-1.8858026503,0.6324112584,0.8496349566,-0.0007751474,-0.002014141,-0.0088431715,0.9999585695
0.8669999838,-0.9235333187,0.6428185201,0.7755288455,0.0003424101,-0.0034349395,0.1615772208,0.9868540346,-1.8858247339,0.6323887864,0.8496071898,-0.0006569894,-0.0021007089,-0.0088951928,0.9999580146
0.8439999819,-0.9234940946,0.6429238583,0.7755569223,0.0003776369,-0.0034833742,0.1616469566,0.9868424317,-1.8858050425,0.6323973658,0.8496275787,-0.0006366962,-0.0020529507,-0.0088082007,0.999958897
0.871999979,-0.9234877688,0.6430209976,0.7755145847,0.0003323413,-0.0032918293,0.1616726777,0.986838892,-1.8857975967,0.6324134384,0.8496073453,-0.000820392,-0.0020290131,-0.0088329984,0.9999585932
0.7919999957,-0.9233663996,0.6430868733,0.7754399938,0.0011899124,-0.0035479035,0.1620502603,0.9867754099,-1.8857727848,0.6323947193,0.8496326232,-0.0004774363,-0.0020167091,-0.0087622173,0.9999594634
0.8859999776,-0.9234999961,0.6428655326,0.7755454556,0.0004125052,-0.00333342,0.1614932257,0.9868681048,-1.8857869081,0.6323808307,0.8496238958,-0.0005488169,-0.0019986877,-0.0089326866,0.9999579547
0.8999999762,-0.9234860336,0.6429612242,0.7755389298,0.000521159,-0.0033345855,0.1614921181,0.9868682307,-1.8858032816,0.6323959998,0.8496389553,-0.000589166,-0.002107691,-0.0088705462,0.9999582611
