mean,var

10.226259765625,0.000416193568059
13.245980091094971,0.000633985481134
16.819959983825683,0.000315920769745
21.698325986447543,0.000504388095958
34.79822243584527,0.000760649702078
38.69970045089722,0.00100085972371
